id,user_id,comment_id,note_id,parent_comment_id,label,content,category
10048,U_147240,C_66149,P_33054,C_66149,4,娇妻妹还在擦亮眼睛,daily
10049,U_70338,C_644244,P_33054,C_644244,4,我爸也这种人,daily
10050,U_197139,C_606553,P_33054,C_606553,3,下沉市场的♂和精神♂就互相消化吧，反正每次我看蝴蝶和抖上的马户哭诉男的出轨pc家暴我都特别开心,daily
10051,U_95457,C_225282,P_33054,C_225282,3,看到皇马头像的那刻我真笑了,daily
10052,U_48233,C_55715,P_33054,C_55715,1,男的从来都这样，不看对错，只针对性别,daily
10053,U_233791,C_369769,P_33054,C_369769,4,Comment with pics,daily
10054,U_1057,C_255278,P_33054,C_255278,4,基本盘咯，让对基本盘还有幻想的直女看看也是好事,daily
10055,U_66698,C_153204,P_33054,C_153204,4,还在说胖猫，我相信男的眼瞎了。,daily
10056,U_68281,C_57702,P_33054,C_57702,4,那就只能祝它们得到被室友电瓶烧伤的那个男的的结局了,daily
10057,U_159219,C_80989,P_33054,C_80989,4,IP遍布全国各地啊,daily
10058,U_116418,C_441987,P_33054,C_441987,1,绝了，为了下半身那点想法连作为人的理智道德都放弃了，以后性别要单开一列&quot;禽兽&quot;给这群犯罪分子和共情犯罪分子的分子,daily
10059,U_20563,C_472471,P_33054,C_472471,2,好悲惨，好悲凉的世界,daily
10060,U_121996,C_1463,P_33054,C_1463,4,@青蛙勿扰a,daily
10061,U_108778,C_550820,P_33054,C_550820,4,@腻腻就腻腻咯 …………站一排给他们都扫射了,daily
10062,U_143031,C_356532,P_33054,C_356532,1,#极端男权主义已成社会毒瘤# #肃清极端男拳刻不容缓#,daily
10063,U_11565,C_697897,P_33054,C_697897,3,哈哈哈哈笑死我了#你还中立不# //@宇宙甜心52237:下沉市场的♂和精神♂就互相消化吧，反正每次我看蝴蝶和抖上的马户哭诉男的出轨pc家暴我都特别开心,daily
10064,U_77319,C_593491,P_33054,C_593491,1,男的都恨女杀女了，有些女的还搞中立,daily
10065,U_154699,C_621396,P_33054,C_621396,4,是的，极端男权是人类的祸害和级不稳定因素//@你想想就好l:参考第一条到第三条,daily
10066,U_32281,C_52171,P_33054,C_52171,1,爱打男拳的 xxn（小仙男）们死绝吧。🙏//@棒子退退退:这种人以为下面长根东西就能得到全世界，其实往往是现实中活得最烂的那批人//@你想想就好l:参考第一条到第三条,daily
10067,U_87689,C_829283,P_33054,C_829283,4,这个话题设得好,daily
10068,U_182606,C_455301,P_39153,C_455301,4,一只看不见的手在背后让你不结婚,daily
10069,U_12213,C_95903,P_39153,C_95903,4,危危危危危危危危危不不不不不不不不,daily
10070,U_337,C_816456,P_39153,C_816456,4,不不不因因因,daily
10071,U_244669,C_119253,P_14572,C_119253,3,这些优秀的女性，我都喜欢哈哈。,daily
10072,U_200825,C_246767,P_14572,C_246767,4,是，她真的超级好命，活得也够长，小时候家庭富裕，也没林徽因家那么多破事，长大了恋爱也顺利，尽管文化人，也没文艺青年那些烂事。晚年被捧到了很高的高度,daily
10073,U_225667,C_92176,P_14572,C_92176,4,每个人要活着活好，都是要力气的。她过近太顺了风平浪静，所以，她的子孙承受了。,daily
10074,U_186472,C_345428,P_14572,C_345428,1,冰心在文学史上的地位是“物以稀为贵”，文采也被高估了，最后说想写甲午海战，光知道哭，早就没才气了，赞美宋美龄马屁拍的，就是命好而已,daily
10075,U_187678,C_779880,P_14572,C_779880,4,林徽因和冰心都是我们福州老乡，做事风格、性格差距这么大，也是有意思,daily
10076,U_10312,C_430152,P_14572,C_430152,3,最喜欢的还是冰心，可能我就是喜欢这种非常温暖的文字,daily
10077,U_200825,C_323591,P_14572,C_323591,4,说她才华一般，可还选了她几篇文章进入课本里，保证了她的知名度和声誉。不知道现在小学的课本还有没有她的小桔灯之类的,daily
10078,U_173495,C_214723,P_59290,C_214723,3,这首歌真是经典，每次听都有新感觉~,daily
10079,U_90916,C_131633,P_48540,C_131633,4,平常支持，本次反对博主,daily
10080,U_77728,C_80336,P_48540,C_80336,4,性同意可以随时终止吗？,daily
10081,U_21541,C_217679,P_48540,C_217679,4,那那个南昌锜振东呢，博主可以讲讲吗,daily
10082,U_255664,C_672327,P_48540,C_672327,1,毫无说服力。我想让刘亦菲注意我，她虽然不知道，但是显然不会同意，所以我违背了妇女意志。我决定去找她，买了张火车票，所以我有了实质行动。我看到她，但是被保镖拦住，我隔空对她打了两拳，所以我对她实施了暴力。我走了，但是刘亦菲5分钟后走路时撞了树，身上有了伤，所以她受到了实际伤害…,daily
10083,U_194121,C_53508,P_48540,C_53508,4,在该踩油门的阶段，你想抢刹车，多半只得一个反效果。,daily
10084,U_114830,C_259681,P_48540,C_259681,4,同意大多数意见，但请教两点，第一点，因为要件不同是否有强制猥亵和强奸的区别啊。第二点，是否未遂对减轻（不是从轻）以及是否实刑是有影响的。,daily
10085,U_183224,C_838570,P_48540,C_838570,1,我一直讲，现在自诩“正能量”那几位头牌，充其量是街头混混，直白一点说，就是水平太差，踞上古公知甚远。大同强奸案这么久了，那几位头牌不过是一些撒泼打滚、侮辱谩骂、党同伐异的低级路数，没有一位能写出这样逻辑清晰、文字简练、符合法理的一篇文章。对的，没有一位。,daily
10086,U_106292,C_326859,P_48540,C_326859,1,其实业内人士争议的焦点在于各种认定，违反了刑法疑罪从无原则，违反了重证据轻口供的原则。面对司法检测报告，轻描淡写否定。孤男寡女搂搂抱抱进入婚房睡觉三个小时，现在告诉大家女方没有性同意，太可怕了。,daily
10087,U_248496,C_784430,P_48540,C_784430,4,可以和@sven_shi 的观点碰撞一下,daily
10088,U_209827,C_426888,P_48540,C_426888,1,问问老师，为什么不判个未遂？你暗示男方生理有缺陷，他完不成，判未遂就和各种证据完美对上了。,daily
10089,U_248304,C_437509,P_48540,C_437509,4,怀疑我看到的文字和评论区部分人不是同一份，吴老师分明把关于性同意撤销、既未遂都点透了，但怎么跟只瞄了10秒就开始敲评论键盘似的既然有些网友对案件这么关心，有没有花时间去了解案情的前因后果和刑法教学中关于强奸这一章的内容再进行评论分析呢。,daily
10090,U_50511,C_28532,P_48540,C_28532,4,目前吴老师这篇文章是写的相对客观公正的。,daily
10091,U_125251,C_772951,P_48540,C_772951,4,无条件为上级辩护,daily
10092,U_5860,C_772676,P_48540,C_772676,4,吴老师抽丝剥茧讲得太好了！一股清流！,daily
10093,U_111127,C_323363,P_48540,C_323363,4,说实话总觉得很割裂，一方面国家强大了各种好消息，一方面大同又吵得这么厉害，真需要有人说要看到成绩看到光明，谢谢博主出来说话,daily
10094,U_90189,C_31625,P_48540,C_31625,4,按你的逻辑，那胖猫事件的女主角谭竹，是不是应该算诈骗犯罪了吗？,daily
10095,U_32680,C_480915,P_48540,C_480915,4,@KDS老-匪  这有一篇涉及上次你说的“性同意可以撤销”的文章，我觉得他说的有道理，与君探讨。另外很多东西目前是一个概念，还要在实践中不断探索。最后就是妇女报那种东西，明晃晃里面有反贼，霉体的嘴节操还不如窑婕儿的……我现在是看都不看，不够糟心钱。,daily
10096,U_92673,C_307492,P_48540,C_131633,4,反对无效。维持原判。,daily
10097,U_92673,C_426230,P_48540,C_131633,4,回复@今年是个没有雪的冬天:你的问题实际上自带答案。我回答起来也很容易。我的回答也是只判了三年的原因之一。但是，我虽然也爱开玩笑，但玩笑归玩笑，我觉得你这个问题无论是对我、还是对你想象中的“我身边的女性”，都相当不礼貌。哪怕是网络交流，这种反问，也缺乏边界感。,daily
10098,U_92673,C_42750,P_48540,C_80336,4,回复@小黑你好2017:你在美国当过警察嘛？美国警察都是先开枪击毙之后再问死者是谁。,daily
10099,U_92673,C_295414,P_48540,C_80336,4,回复@geoffreyking:我好歹是个小V，我要这么干，你一举报，正好，胡警官早就想抓我了。,daily
10100,U_92673,C_451991,P_48540,C_217679,4,我就是个电影博主，我天天讲这个干嘛。,daily
10101,U_92673,C_785891,P_48540,C_672327,4,嗯？你确定早上吃药了？,daily
10102,U_92673,C_684011,P_48540,C_672327,4,回复@财材柴:,daily
10103,U_92673,C_792519,P_48540,C_53508,4,我才不踩刹车，我没那能量，我最多按按喇叭,daily
10104,U_92673,C_787951,P_48540,C_259681,4,两个问题的回答都是“是”。但本案没有这两条运用。,daily
10105,U_9906,C_326300,P_48540,C_326300,4,什么时候男性也可以同意撤销才算真正公平,daily
10106,U_2559,C_150320,P_48540,C_150320,4,STR分型未检出是什么意思？警察调解加名撤诉是什么情况？,daily
10107,U_190734,C_714763,P_48540,C_714763,4,把一个完整的大逻辑敲碎成若干个看似独立的小逻辑，以独立的小逻辑作为判断依据，既显示出工作细致化、专业化，又以专业化为利益方谋取利益是当今常态,daily
10108,U_198368,C_365871,P_48540,C_365871,4,其实吧，这事儿最大的问题是很多人根本没关注对错。而是直接干碎劳保的传统观念,daily
10109,U_150779,C_321598,P_48540,C_321598,4,严重支持搏主，辛苦了,daily
10110,U_202471,C_103874,P_48540,C_103874,4,本次支持博主。 让一个大V不要乱搞加速男女对立，还说我龟。在我家老婆管钱我就是放心，因为我总会乱花。,daily
10111,U_139125,C_316432,P_48540,C_316432,4,也有不服也不憋着的，比如……再比如……,daily
10112,U_252482,C_449621,P_48540,C_449621,4,好了，你被开除男籍了,daily
10113,U_174997,C_499843,P_48540,C_499843,4,难为吴老师写了这么大篇，但有人不看，或看了不思考,daily
10114,U_179496,C_506880,P_48540,C_506880,4,好，山东淄博那个您再写一篇呗,daily
10115,U_68727,C_434612,P_48540,C_434612,4,写得很好，挺清楚了,daily
10116,U_121862,C_243099,P_48540,C_243099,4,江西理工的事能否写一篇,daily
10117,U_69445,C_470770,P_48540,C_470770,4,说了半天不就是奸出妇人口吗,daily
10118,U_48358,C_240191,P_48540,C_240191,4,《论评论区的物种多样性》,daily
10119,U_233889,C_502330,P_17205,C_502330,4,理解你的纠结，但女友的行为体现了她的孝心与家庭责任感，这是值得肯定的。心理学上，这种行为可能源于对家庭的深厚情感和对未来的规划。建议沟通时多表达理解和感激，共同探讨未来家庭财务规划，确保双方都感到公平与幸福。,daily
10120,U_109033,C_756869,P_61163,C_756869,1,结婚就是不等于性同意，法律上即使结婚只要不愿意强迫都是有罪的哈。,daily
10121,U_133336,C_67551,P_61163,C_67551,1,似乎说的不错。,daily
10122,U_65082,C_657458,P_61163,C_756869,1,放屁！不等于性同还结什么婚？你是从哪里来的？？？？,daily
10123,U_65082,C_592420,P_61163,C_756869,1,回复@名字重要吗不重要98687:我本来就是搞法律的！,daily
10124,U_133336,C_284425,P_54092,C_284425,4,赞成博主观点，附议,daily
10125,U_137821,C_112629,P_52001,C_112629,4,相互筛选避雷，很好,daily
10126,U_234316,C_331124,P_39774,C_331124,4,这就是十几岁的时候写的歌,daily
10127,U_234316,C_813159,P_39774,C_331124,4,？那谈恋爱谈的很甜了,daily
10128,U_81283,C_30393,P_22508,C_30393,4,这个案子单从网传的说法上来讲，脱节是猛，跟之前大同那个还不一样，如果法院敢这么弄的话……挺背离想象的,daily
10129,U_66555,C_711830,P_22508,C_711830,4,强奸罪引起很大争议真的有一个大前提，就是不公开，大家啥也不能确定。,daily
10130,U_10790,C_123120,P_22508,C_123120,4,媒体也去采访下这个案子的审判长吧,daily
10131,U_64562,C_368119,P_22508,C_368119,4,王律有小号的话推一下,daily
10132,U_77990,C_198575,P_22508,C_198575,4,恋爱同意不可以撤回吗？,daily
10133,U_217980,C_13641,P_22508,C_13641,4,@龙姐2025,daily
10134,U_1729,C_348426,P_22508,C_348426,4,@大圣求法: 女子想和锜某发生关系，最终也是锜某发生了关系，没有骗。,daily
10135,U_5905,C_384273,P_22508,C_384273,4,成年、既遂、未自首、未取得对方谅解，请问王律见过这种条件下还判缓刑的强奸案吗？,daily
10136,U_169583,C_740695,P_22508,C_30393,4,这个案子我觉得才有讨论必要,daily
10137,U_115386,C_66324,P_41690,C_66324,4,有这样的，说白了，不是给不起，是这男的压根不想娶。,daily
10138,U_1630,C_793723,P_41690,C_793723,4,可以去找外国人 外国人不给彩礼不给钱也可以接受了 大不了还可以找黑人,daily
10139,U_238966,C_250284,P_41690,C_250284,1,不是，一个男的13年都不和你结婚不早分？？以前小无所谓   26.27还不求婚的时候不知道给自己找下家？,daily
10140,U_101938,C_368511,P_41690,C_368511,4,有一个疑问，乡亲怎么知道她彩礼是多少？,daily
10141,U_87679,C_143793,P_41690,C_143793,4,男的青春不是青春？只想要面子，女方完全可以自己出钱走过场吗，何况你说收到了多少钱难道还要公证了给乡亲们看吗，不还是自己想要。,daily
10142,U_150602,C_129624,P_41690,C_129624,4,这故事编的吧，从大学开始谈恋爱，谈了13年，20岁在一起如果大学一毕业就上班，说明出来工作至少10年，假设一个月存1.5k，一年存1.8万，10年也有18万。30多岁了一个月无法存1.5k，又怎么承担得起以后生育孩子的责任，建议双方就算换人也别结婚别生孩子，继续谈恋爱。,daily
10143,U_25495,C_846230,P_41690,C_846230,4,太对辣，博主的意思是男孩的青春不是青春,daily
10144,U_64347,C_785622,P_41690,C_785622,4,不说故事的真实性。 如果男方不按传统把女方视为男方家庭成员而是建立新的小家庭，那这个不要彩礼的态度很进步啊。 彩礼作为旧俗，本来就该改革。法律也不支持借婚恋索要财物。事实上，彩礼嫁妆也导致了大量矛盾。 为什么博主反而说女方识人不明？,daily
10145,U_85223,C_305879,P_41690,C_305879,4,男的愿意给相亲对象彩礼38.8万元，但不会给谈了很多年的女友彩礼3.8万元，大约是因为认为女友已经被拥有、以感情为筹码不需要再付出金钱，而彩礼是相亲拿来谈判的筹码。说到最后还是男人才是精明计算家。,daily
10146,U_146434,C_61,P_41690,C_61,4,又想交易，又要浪漫。还想要平等，最后寻求特权。,daily
10147,U_174156,C_568947,P_41690,C_568947,4,讨口子正义上了,daily
10148,U_17288,C_125142,P_41690,C_125142,4,“在云南也算不上高彩礼”这多半属于放p，在云南城里人从来不要彩礼的，更别说什么十多万了,daily
10149,U_181328,C_28437,P_41690,C_28437,4,上了十三年班终于可以要年终奖了，要不到怒了,daily
10150,U_155472,C_348565,P_41690,C_348565,4,已投诉举报 微博里面一搜云南彩礼 除了你这个造谣的 可没其他了,daily
10151,U_173798,C_680304,P_41690,C_793723,4,那还是算了吧黑人,daily
10152,U_173798,C_86777,P_41690,C_250284,1,反正如果是我13年都不和我结婚我肯定不干,daily
10153,U_96678,C_78979,P_41690,C_78979,4,其实没必要结婚，不婚主义才是王道，结婚干嘛？男的喊着不容易，女的也喊着不容易，那么既然都不容易何必结果呢？不用在意家里的压力，说白了，你父母给你规划的路有用，你早就成为富二代了。所以别结婚了，自己过挺好的。,daily
10154,U_243489,C_532087,P_41690,C_532087,4,前人砍树后人暴晒。十年前干嘛不结婚？非要拖到现在。这两年爆金币的事多了，男人当然不愿意给彩礼了,daily
10155,U_218325,C_812031,P_41690,C_812031,4,人家又没拦你分手？充分尊重人权与公民权，多看罗圣要懂法！！！,daily
10156,U_47736,C_845026,P_41690,C_845026,4,造谣转发多少算数来着,daily
10157,U_208844,C_841308,P_41690,C_841308,4,自尊自爱，那为啥一定要彩礼呢？为了面子？,daily
10158,U_51828,C_481882,P_41690,C_481882,4,跟川普学的 这叫交易的艺术,daily
10159,U_97618,C_201020,P_41690,C_201020,4,这种事很简单啊，女方家直接说收了彩礼二十万不就行了。那边彩礼难不成要兑换成现金摆出来？,daily
10160,U_119393,C_705532,P_41690,C_705532,4,超过5年没谈婚论嫁，尽快断了,daily
10161,U_157755,C_299430,P_41690,C_299430,4,能不能编再假一点,daily
10162,U_218659,C_113019,P_41690,C_113019,4,逗死 不娶你你还不满意了嘛,daily
10163,U_56672,C_593777,P_41690,C_593777,4,不收彩礼，没人会笑话你的。彩礼就一分不应该给。,daily
10164,U_5004,C_681489,P_41690,C_681489,1,违反妇女意志，直接抓去判刑,daily
10165,U_145583,C_716243,P_41690,C_716243,4,33为什么才提出结婚？,daily
10166,U_91727,C_463718,P_41690,C_463718,4,看似讲了一个女方为了结婚不断降价故事，其实又来抬彩礼价了。不结合双方实际的彩礼，要一毛都是讨口子,daily
10167,U_61802,C_817285,P_41690,C_817285,4,女权们说了，婚姻是对女性的压迫，男的不结婚是为了不压迫女性，应该鼓励啊，咋又谴责上了,daily
10168,U_62210,C_591457,P_41690,C_591457,4,经典女编女信,daily
10169,U_80914,C_768247,P_41690,C_768247,4,见的多了，本科毕业5年内不结婚的，全部都结不了婚,daily
10170,U_25418,C_672786,P_41690,C_672786,4,乡亲忙着看短视频，没空关注,daily
10171,U_39988,C_502276,P_41690,C_502276,3,我觉得男生在拒绝物化女生很好,daily
10172,U_153027,C_217183,P_41690,C_217183,1,这种人最好还是别结婚了，抛开青春不谈，一个大学生，赚十六W要多少年？别人嫁给你，这点钱赚不到？只不过多了个彩礼这个名头，还要给你生娃，十六万很多？没钱没得说，明显这男的是拿着别人的软肋，吃定女的不会因为不给彩礼不嫁。这种人，宁愿不嫁，也比担误下半辈子好，嫁过去更加得寸进尺。,daily
10173,U_74493,C_687434,P_41690,C_687434,4,全靠编，s  b小编,daily
10174,U_153790,C_392083,P_41690,C_392083,4,一看就是编的，麻烦把具体的帖子贴出来，链接也行！上来就说我认为是故意引导男女对立！,daily
10175,U_212649,C_642952,P_41690,C_642952,1,纯编，敢要3.40的彩礼，这种封建落后的地方是不可能要3的。如果是真的，男孩及时止损很幸运。,daily
10176,U_145686,C_408338,P_41690,C_408338,4,云南绝大部分地方没有彩礼一说,daily
10177,U_211840,C_617660,P_41690,C_617660,4,十三年了才說到結婚。這……男方很明顯不想結婚又沒有找好下家。,daily
10178,U_106857,C_766734,P_41690,C_766734,1,总之，男人都会把责任归到女的身上，识人不明，不自爱，要彩礼就是捞，没眼力见，既要又要，都睡了不值钱，都不是处不值钱等等，总有一个罪名能扣上，然后在网上继续发表，为什么现在的女人不能陪男人吃苦,daily
10179,U_127922,C_687460,P_41690,C_687460,4,女方是不是应该问问男方家那边的想法，商量着来。最终目的是为了结婚，不是为了要彩礼,daily
10180,U_127922,C_810122,P_41690,C_810122,4,从头到尾都没有谈男方什么情况，如果男方是江浙沪富二代，北京土著，16.8万的彩礼确实让男方家反感，完全不想被女方拿捏。,daily
10181,U_236644,C_825112,P_41690,C_825112,4,觉得不是彩礼的事情，应该是男方有别的事情,daily
10182,U_27944,C_477729,P_41690,C_477729,1,13年了都不结婚，是不是该查一下男的已经在相亲了？,daily
10183,U_241309,C_74519,P_41690,C_74519,1,告他让他进去啊,daily
10184,U_159993,C_461503,P_41690,C_461503,1,就是嫌你年纪大了，不想跟你结婚了,daily
10185,U_215190,C_55803,P_41690,C_55803,3,彩礼应该全国统一：38.8w，姐妹们不能自降价格，陪男人那么久不该卖个好价钱么？,daily
10186,U_153248,C_620845,P_41690,C_620845,4,不是一回事吧,daily
10187,U_194427,C_499185,P_41690,C_499185,4,超过俩年不结婚的，基本就是一方在等另一方主动提分手了！能等13年，也是很有耐力了,daily
10188,U_110029,C_627678,P_41690,C_627678,2,还能怎么擦亮眼？13年恋爱都不行。真有必要在屎坑里捡粮食？,daily
10189,U_18643,C_247760,P_41690,C_247760,4,”面子上能过得去而已，毕竟自己养了女儿几十年，还供她上了大学。”你又不是在卖女儿？难道不是他们结婚吗？这跟你养了多少年有什么关系？难道男方没有被养这么多年吗？结了婚，他们自己组成一个家庭，又不是永远不能回各自的原生家庭？,daily
10190,U_172961,C_147057,P_41690,C_147057,2,他没想娶！33岁了都还不娶！不要一直傻谈,daily
10191,U_17542,C_659370,P_41690,C_659370,1,一分没有  一分没有结个屁  我是绝对不会因为年龄耗大了不得不结婚的     现在的男人诡计多端,daily
10192,U_194815,C_187380,P_41690,C_187380,1,我跟这个相反，谈了八年多19年要26.6万跟女友商量能不能少点，说你以为是买菜啊讨价还价……一堆的说辞,daily
10193,U_16825,C_709374,P_41690,C_709374,3,支持男士零彩礼入赘,daily
10194,U_55759,C_398338,P_41690,C_398338,4,不要提前过婚姻生活（不只是性，还有柴米油盐过日子的状态），男的已经早早过上了婚姻生活了，就不急于进入婚姻了,daily
10195,U_231037,C_481572,P_41690,C_481572,5,13年的真爱抵不过3万8的彩礼？,daily
10196,U_192207,C_2750,P_41690,C_2750,2,33太老了，可能想找年轻点的,daily
10197,U_155176,C_512151,P_41690,C_512151,2,女人恋爱脑太多，男人都很现实又市侩，可悲！恋爱谈最多三年，不想结婚赶紧分手,daily
10198,U_254949,C_537252,P_41690,C_537252,1,现在的婚姻，就是一场买卖交易，不再是爱情的归宿，毕竟现在是市场经济，什么都谈钱的时代，什么都可估价待售，人也是资源，也是有价的，哎！以大局为重的待价而沽吧！祝大家都有个好价钱,daily
10199,U_177216,C_445788,P_41690,C_445788,1,你都13年了被推着不娶你、你还不跑！反过来劝别人洁身自爱？哪跟哪啊？要劝也是劝不合适马上分手、别恋爱脑、别耽误吧！跟洁身有什么关系啊,daily
10200,U_80821,C_657116,P_41690,C_657116,1,我一个男的都看不下去这个男的了，这是个人？,daily
10201,U_132883,C_480839,P_41690,C_480839,1,没要到钱就想打拳，女孩可以带着自己父母去跳河啊,daily
10202,U_130685,C_495350,P_41690,C_495350,4,人家就不想结婚，或者是发生了什么事儿女的才想结婚，绝不会是为了父母想结婚，可是男的不愿意要她了，所以拿彩礼当借口。分开吧！俩人在一起互相耽误十多年了，当断则断。,daily
10203,U_124993,C_397650,P_41690,C_397650,1,本来就是不想娶找借口而已。如果女孩到了适婚年龄，男友迟迟不主动开口讨论结婚问题，那百分百是不想结婚,daily
10204,U_132248,C_596701,P_41690,C_596701,4,养儿子的觉得觉得养儿子亏，养女儿的觉得养儿女亏，因为城市社会根本不存在谁嫁过去，谁娶进来。就是能俩人组成一个新家。彩礼和陪嫁对等，或者都没有，像老外一样，纯感情结婚挺好的。,daily
10205,U_50439,C_50447,P_41690,C_50447,4,支持男方，婚姻不是买卖，尊重女性不搞人口买卖。,daily
10206,U_137814,C_236440,P_41690,C_236440,2,做买卖呢？非要标个价作践自己的感情？,daily
10207,U_177107,C_236668,P_41690,C_236668,4,婚前同居都13年了，相当于就是已经结婚13年了，哪个男人还会愿意花钱去买一个已经免费开了13年的旧车？,daily
10208,U_59982,C_294813,P_41690,C_294813,4,一个不给彩礼一个不给陪嫁不就结了嘛整那么多事干啥,daily
10209,U_139525,C_519442,P_41690,C_519442,1,还谈13年，不知道咋想的，超过八年男的不提结婚，就不可能再娶这个女的了。,daily
10210,U_15738,C_534478,P_41690,C_534478,1,在哪里  我要去喷这个🗡️♂,daily
10211,U_154139,C_494956,P_41690,C_494956,4,故事漏洞太多了,daily
10212,U_220627,C_160544,P_41690,C_160544,4,说实话看完觉得彩礼不是最直接的问题，诚信才是。,daily
10213,U_1308,C_123869,P_41690,C_123869,4,多少每个人判断标准不一样，人好什么都好，面包总会有的，自己选择吧,daily
10214,U_148350,C_61311,P_41690,C_61311,4,每日一编故事会,daily
10215,U_150464,C_492677,P_41690,C_492677,4,怎么说呢，虽然这男方确实太不是个东西，但姑凉你这13年也没发现啊……,daily
10216,U_76205,C_470935,P_41690,C_470935,2,女方对彩礼的迫切程度，与她的爱你程度正好成相比。女方肯一降再降，说明是真爱啊。这里的男方也太不懂事、不尊重女孩了。,daily
10217,U_86550,C_375177,P_41690,C_375177,4,不管谁为了这事不结婚都是自找麻烦,daily
10218,U_150748,C_277005,P_41690,C_277005,4,各种事情，社会太复杂，都奇特。,daily
10219,U_102502,C_247307,P_41690,C_247307,4,有没有可能男的就是不想娶？,daily
10220,U_29474,C_678512,P_41690,C_678512,4,分了找个愿意给16.8的啊,daily
10221,U_96291,C_334338,P_41690,C_334338,4,纯编，好早就有人这么编过，那个时候就有人信，现在又来了。,daily
10222,U_24053,C_567160,P_41690,C_567160,4,好家伙看最后一段还以为女孩受了什么天大的委屈，仔细看文章才知道原来是要钱没要来,daily
10223,U_201306,C_778759,P_41690,C_778759,4,彩礼是男方给予女方的特殊赠予，嫁妆是女方私人财产。望周知。,daily
10224,U_90019,C_116140,P_41690,C_116140,4,为什么要给彩礼？不愿意就不结，还公开算勇敢。,daily
10225,U_166252,C_40440,P_41690,C_40440,4,为什么要给？女的到底亏啥了,daily
10226,U_89616,C_288087,P_41690,C_288087,2,我老婆说，要彩礼的女人，自己是有多便宜，才非要高昂的费用来平衡身家啊,daily
10227,U_238361,C_783090,P_41690,C_783090,4,所以到底应该不应该给彩礼，从现有法律角度上看上。,daily
10228,U_79845,C_658124,P_41690,C_658124,4,你这个新闻没看全呀，女孩最后不要彩礼了，结果男孩家又不同意了，要求18.8万嫁妆，女孩同意了，男孩家又不同意了，要求38.8万嫁妆，最后女孩勇敢的在网上曝光了自己的事情。,daily
10229,U_22589,C_349467,P_41690,C_349467,4,哪来的云南案例,daily
10230,U_27924,C_552064,P_41690,C_552064,4,人家拒绝彩礼是合法的，不能因为不给彩礼起诉，婚姻法规定禁止借婚姻索取财物。只能告强奸了，男的就说不清了，这个时候说可以商量民事赔偿，再把他送进去。,daily
10231,U_44151,C_561871,P_41690,C_561871,4,Deepseek,daily
10232,U_100455,C_357976,P_41690,C_357976,2,这么多年，难道挣的钱都花了呀，这女的是个奇葩，贩卖负能量,daily
10233,U_88707,C_44308,P_41690,C_44308,4,在一起十几年要想结婚早结了可能男的觉结婚没意思已经厌倦俩人关系,daily
10234,U_89187,C_711767,P_41690,C_711767,4,没彩礼就结不了婚吗？那别结了,daily
10235,U_55845,C_735093,P_41690,C_735093,4,男孩没被父母养了十几年，供养上大学？,daily
10236,U_44131,C_547345,P_41690,C_547345,4,前人砍树后人暴晒,daily
10237,U_247085,C_25032,P_41690,C_25032,1,到底是谁在物化自己啊，到底是谁在物化感情啊,daily
10238,U_226987,C_390638,P_41690,C_390638,4,国家法律规定禁止通过结婚索要财物，你不知道吗,daily
10239,U_235751,C_16790,P_41690,C_16790,4,为什么一定要彩礼和嫁妆？这是最关键的问题吗？,daily
10240,U_230883,C_370103,P_41690,C_370103,1,十三年还结个锤子婚,daily
10241,U_228144,C_463003,P_41690,C_463003,4,小作文一写流量就来了,daily
10242,U_196856,C_462005,P_41690,C_462005,1,两个人组成小家庭，本来就不应该收彩礼。一块钱彩礼都是封建糟粕。当然，嫁妆也是封建糟粕。,daily
10243,U_255630,C_258562,P_41690,C_258562,4,这不是编的  长跑13年不结婚  搞地下恋是吧,daily
10244,U_12397,C_526915,P_41690,C_526915,4,这种为什么非要见钱要面子就虚拟一波得了,daily
10245,U_6044,C_390017,P_41690,C_390017,4,现在流行不编意林编彩礼,daily
10246,U_193683,C_187223,P_41690,C_187223,4,这一看就是编的,daily
10247,U_95107,C_52114,P_41690,C_52114,4,//@大头菜蛋花汤:又想交易，又要浪漫。还想要平等，最后寻求特权。,daily
10248,U_37849,C_555603,P_41690,C_555603,1,结什么婚啊！继续跟那个男人耗！把他耗成老男人！,daily
10249,U_134458,C_389628,P_41690,C_389628,1,结婚不是对女性压迫嘛，不压迫了还不愿意了？,daily
10250,U_132821,C_134032,P_41690,C_134032,4,一边炒作不婚不育，一边炒作收彩礼，精分啊你。,daily
10251,U_2089,C_168677,P_41690,C_168677,4,有些营销号为了流量真是信口雌黄 会遭报应,daily
10252,U_2089,C_321473,P_41690,C_321473,4,编吧 有些人真有意思 会遭报应,daily
10253,U_21493,C_211799,P_41690,C_211799,4,建议搜一下男女平均寿命，理论上来说男人的青春更值钱。而且这是一方自述也不知道男方是个什么想法,daily
10254,U_39609,C_518105,P_41690,C_518105,4,囚徒困境，谁真诚谁受伤害,daily
10255,U_165640,C_106826,P_41690,C_106826,4,根本不想娶女方，不是一回事，纪凌尘也是不想娶阚清子,daily
10256,U_249978,C_738927,P_41690,C_738927,4,不要彩礼才是关键啊，是什么样的思维把给彩礼认为是一种理所当然?,daily
10257,U_13255,C_293019,P_41690,C_293019,4,谈了这么久，看不清男方和男方家庭？还需要彩礼来保障自己？,daily
10258,U_151307,C_431350,P_41690,C_431350,4,男孩做得对！,daily
